18129;163709;伊春市
18148;163709;佳木斯市
18161;163709;七台河市
18167;163709;牡丹江市
18179;163709;黑河市
18187;163709;绥化市
18198;163709;大兴安岭地区
18202;163710;市辖区
18221;163710;县
18223;163711;南京市
18240;163711;无锡市
18250;163711;徐州市
18263;163711;常州市
18272;163711;苏州市
18284;163711;南通市
18294;163711;连云港市
18304;163711;淮安市
18314;163711;盐城市
18325;163711;扬州市
18334;163711;镇江市
18342;163711;泰州市
18350;163711;宿迁市
18357;163712;杭州市
18372;163712;宁波市
18385;163712;温州市
18398;163712;嘉兴市
18407;163712;湖州市
18412;163712;绍兴市
18420;163712;金华市
18431;163712;衢州市
18439;163712;舟山市
18445;163712;台州市
18456;163712;丽水市
18466;163713;合肥市
18475;163713;芜湖市
18484;163713;蚌埠市
18493;163713;淮南市
18501;163713;马鞍山市
18508;163713;淮北市
18514;163713;铜陵市
18520;163713;安庆市
18533;163713;黄山市
18542;163713;滁州市
18552;163713;阜阳市
18566;163713;宿州市
18573;163713;六安市
18580;163713;宣城市
18588;163713;巢湖市
18594;163713;池州市
18599;163714;福州市
18614;163714;厦门市
18623;163714;莆田市
18629;163714;三明市
18643;163714;泉州市
18656;163714;漳州市
18669;163714;南平市
18681;163714;龙岩市
18690;163714;宁德市
18700;163715;南昌市
18711;163715;景德镇市
18717;163715;萍乡市
18724;163715;九江市
18738;163715;新余市
18742;163715;赣州市
18762;163715;宜春市
18773;163715;上饶市
18786;163715;吉安市
18800;163715;抚州市
18812;163716;济南市
18824;163716;青岛市
18838;163716;淄博市
18848;163716;枣庄市
18856;163716;东营市
18863;163716;烟台市
18877;163716;潍坊市
18891;163716;济宁市
18905;163716;泰安市
18913;163716;威海市
18919;163716;日照市
18924;163716;莱芜市
18928;163716;临沂市
18942;163716;德州市
18955;163716;聊城市
18965;163716;滨州市
18973;163716;菏泽市
18983;163717;郑州市
18997;163717;开封市
19009;163717;洛阳市
19026;163717;平顶山市
19038;163717;安阳市
19049;163717;鹤壁市
19056;163717;新乡市
19070;163717;焦作市
19083;163717;濮阳市
19091;163717;许昌市
19099;163717;漯河市
19105;163717;三门峡市
19113;163717;南阳市
19128;163717;商丘市
19139;163717;信阳市
19151;163717;周口市
19162;163717;驻马店市
19173;163718;武汉市
19188;163718;黄石市
19196;163718;十堰市
19206;163718;宜昌市
19221;163718;襄阳市
19232;163718;鄂州市
19237;163718;荆门市
19243;163718;孝感市
19253;163718;荆州市
19263;163718;黄冈市
19275;163718;咸宁市
19283;163718;恩施土家族苗族自治州
19292;163718;省直辖县级行政单位
19298;163719;长沙市
19309;163719;株洲市
19320;163719;湘潭市
19327;163719;衡阳市
19341;163719;邵阳市
19355;163719;岳阳市
19366;163719;常德市
19377;163719;张家界市
19383;163719;益阳市
19391;163719;郴州市
19403;163719;永州市
19416;163719;怀化市
19430;163719;娄底市
19436;163719;湘西土家族苗族自治州
19445;163720;广州市
19459;163720;韶关市
19472;163720;深圳市
19480;163720;珠海市
19485;163720;汕头市
19494;163720;佛山市
19501;163720;江门市
19510;163720;湛江市
19521;163720;茂名市
19529;163720;肇庆市
19539;163720;惠州市
19546;163720;梅州市
19556;163720;汕尾市
19562;163720;河源市
19570;163720;阳江市
19576;163720;清远市
19586;163720;东莞市
19587;163720;中山市
19588;163720;潮州市
19593;163720;揭阳市
19600;163720;云浮市
19607;163721;南宁市
19617;163721;柳州市
19626;163721;桂林市
19645;163721;梧州市
19654;163721;北海市
19660;163721;防城港市
19666;163721;钦州市
19672;163721;贵港市
19678;163721;玉林市
19686;163721;南 宁地区
19699;163721;来宾市
19710;163721;贺州市
19715;163721;百色市
19728;163721;河池市
19740;163722;海口市
19746;163722;三亚市
19748;163723;市辖区
19762;163723;县
19786;163723;市
19791;163724;成都市
19812;163724;自贡市
19820;163724;攀枝花市
19827;163724;泸州市
19836;163724;德阳市
17356;163702;市辖区
17373;163702;县
19864;163724;遂宁市
19870;163724;内江市
19877;163724;乐山市
19890;163724;南充市
19901;163724;宜宾市
19913;163724;广安市
19920;163724;达州市
19928;163724;雅安市
19937;163724;阿坝藏族羌族自治州
19951;163724;甘孜藏族自治州
19970;163724;凉山彝族自治州
19988;163724;巴中市
19993;163724;眉山市
20000;163724;资阳市
20005;163725;贵阳市
20016;163725;六盘水市
20021;163725;遵义市
20036;163725;铜仁市
20047;163725;黔西南布依族苗族自治州
20056;163725;毕节市
20065;163725;安顺市
20072;163725;黔东南苗族侗族自治州
20089;163725;黔南布依族苗族自治州
20102;163726;昆明市
20118;163726;曲靖市
20129;163726;玉溪市
20140;163726;昭通市
20152;163726;楚雄彝族自治州
20163;163726;红河哈尼族彝族自治州
20177;163726;文山壮族苗族自治州
20186;163726;普洱市
20197;163726;西双版纳傣族自治州
20201;163726;大理白族自治州
20214;163726;保山市
20220;163726;德宏傣族景颇族自治州
20227;163726;丽江市
20232;163726;怒江傈僳族自治州
20237;163726;迪庆藏族自治州
20241;163726;临沧市
20250;163727;拉萨市
20260;163727;昌都地区
20276;163727;山南地区
20289;163727;日喀则地区
20308;163727;那曲地区
20319;163727;阿里地区
20328;163727;林芝地区
20336;163728;西安市
20351;163728;铜川市
20357;163728;宝鸡市
20371;163728;咸阳市
20387;163728;渭南市
20400;163728;延安市
20415;163728;汉中市
19844;163724;绵阳市
19855;163724;广元市
20428;163728;安康市
20439;163728;商洛市
20447;163728;榆林市
20460;163729;兰州市
20470;163729;嘉峪关市
20472;163729;金昌市
20476;163729;白银市
20483;163729;天水市
20492;163729;酒泉市
20500;163729;张掖市
20507;163729;武威市
20512;163729;定西市
20520;163729;陇南市
20530;163729;平凉市
20538;163729;庆阳市
20547;163729;临夏回族自治州
20556;163729;甘南藏族自治州
20565;163730;西宁市
20572;163730;海东市
20581;163730;海北藏族自治州
20586;163730;黄南藏族自治州
20591;163730;海南藏族自治州
20597;163730;果洛藏族自治州
20604;163730;玉树藏族自治州
20611;163730;海西蒙古族藏族自治州
20617;163731;银川市
20624;163731;石嘴山市
20632;163731;吴忠市
20641;163731;固原市
20648;163732;乌鲁木齐市
20658;163732;克拉玛依市
20664;163732;吐鲁番地区
20668;163732;哈密地区
20672;163732;昌吉回族自治州
20681;163732;博尔塔拉蒙古自治州
20685;163732;巴音郭楞蒙古自治州
20695;163732;阿克苏地区
20705;163732;克孜勒苏柯尔克孜自治州
20710;163732;喀什地区
20723;163732;和田地区
20732;163732;伊犁哈萨克自治州
20734;163732;伊犁地区
20744;163732;塔城地区
20752;163732;阿勒泰地区
20760;163732;直辖行政单位
20000385;163708;延吉市
20000444;163718;潜江市
283226;163715;鹰潭市
651983;163722;白沙黎族自治县
2010400;20000466;九_
2010401;20000466;香港岛
2010402;20000466;新界
651841;163722;琼海市
651920;163722;万宁市
651981;163722;屯昌县
651984;163722;琼中黎族苗族自治县
651985;163722;陵水黎族自治县
651922;163722;五指山市
651924;163722;儋州市
651940;163722;临高市
651951;163722;澄迈县
651980;163722;定安县
651982;163722;昌江黎族自治县
651986;163722;保亭黎族苗族自治县
771300;163718;随州市
651923;163722;东方市
2725120;163713;亳州市
651840;163722;文昌市
652005;163722;乐东黎族自治县
4179739;163731;中卫市
4274786;163718;神农架林区
4178302;163732;铁门关市
4178019;163722;三沙市
4274785;163718;天门市
335657;163721;来宾市
335659;163726;普洱市
16391648;163724;达州市
4274784;163718;仙桃市
4177905;163732;五家渠市
20000384;163706;通辽
20000469;163706;鄂尔多斯市
4178243;163732;石河子市
4178066;163732;图木舒克市
4178292;163732;北屯市
4178314;163732;阿拉尔市
4180332;163721;崇左市
19807;19791;新津县
19808;19791;都江堰市
19809;19791;彭州市
19810;19791;邛崃市
19811;19791;崇州市
19813;19812;其他区县
19814;19812;自流井区
19815;19812;贡井区
19816;19812;大安区
19817;19812;沿滩区
19818;19812;荣县
19819;19812;富顺县
19821;19820;其他区县
19822;19820;东区
19823;19820;西区
19824;19820;仁和区
19825;19820;米易县
19826;19820;盐边县
19828;19827;市辖区
19829;19827;江阳区
19830;19827;纳溪区
19831;19827;龙马潭区
19832;19827;泸县
19833;19827;合江县
19834;19827;叙永县
19835;19827;古蔺县
19837;19836;其他区县
19838;19836;旌阳区
19839;19836;中江县
19840;19836;罗江县
19841;19836;广汉市
19842;19836;什邡市
19843;19836;绵竹市
19845;19844;其他区县
19846;19844;涪城区
19847;19844;游仙区
19848;19844;三台县
19849;19844;盐亭县
19850;19844;安县
19851;19844;梓潼县
19852;19844;北川羌族自治县
19853;19844;平武县
19854;19844;江油市
19856;19855;其他区县
19857;19855;市中区
19858;19855;元坝区
19859;19855;朝天区
19860;19855;旺苍县
19861;19855;青川县
19862;19855;剑阁县
19863;19855;苍溪县
19865;19864;其他区县
19866;19864;市中区
19867;19864;蓬溪县
19868;19864;射洪县
19869;19864;大英县
19871;19870;其他区县
19872;19870;市中区
19873;19870;东兴区
19874;19870;威远县
19875;19870;资中县
19876;19870;隆昌县
19878;19877;其他区县
19879;19877;市中区
19880;19877;沙湾区
19881;19877;五通桥区
19882;19877;金口河区
19883;19877;犍为县
19884;19877;井研县
19885;19877;夹江县
19886;19877;沐川县
19887;19877;峨边彝族自治县
19888;19877;马边彝族自治县
19889;19877;峨眉山市
19891;19890;其他区县
19892;19890;顺庆区
19893;19890;高坪区
19894;19890;嘉陵区
19895;19890;南部县
19896;19890;营山县
19897;19890;蓬安县
19898;19890;仪陇县
19899;19890;西充县
19900;19890;阆中市
19902;19901;其他区县
19903;19901;翠屏区
19904;19901;宜宾县
19905;19901;南溪区
19906;19901;江安县
19907;19901;长宁县
19908;19901;高县
19909;19901;珙县
19910;19901;筠连县
19911;19901;兴文县
19912;19901;屏山县
19914;19913;其他区县
19915;19913;广安区
19916;19913;岳池县
19917;19913;武胜县
19918;19913;邻水县
19919;19913;华蓥市
19921;19920;达川市
19922;19920;万源市
19923;19920;达县
19924;19920;宣汉县
19925;19920;开江县
19926;19920;大竹县
19927;19920;渠县
19929;19928;雅安市
19930;19928;名山区
19931;19928;荥经县
19932;19928;汉源县
19933;19928;石棉县
19934;19928;天全县
19935;19928;芦山县
19936;19928;宝兴县
19938;19937;汶川县
19939;19937;理县
19940;19937;茂县
19941;19937;松潘县
19942;19937;九寨沟县
19943;19937;金川县
19944;19937;小金县
19945;19937;黑水县
19946;19937;马尔康县
19947;19937;壤塘县
19948;19937;阿坝县
19949;19937;若尔盖县
19950;19937;红原县
19952;19951;康定县
19953;19951;泸定县
19954;19951;丹巴县
19955;19951;九龙县
19956;19951;雅江县
19957;19951;道孚县
19958;19951;炉霍县
19959;19951;甘孜县
19960;19951;新龙县
19961;19951;德格县
19962;19951;白玉县
19963;19951;石渠县
19964;19951;色达县
19965;19951;理塘县
19966;19951;巴塘县
19967;19951;乡城县
19968;19951;稻城县
19969;19951;得荣县
19971;19970;西昌市
19972;19970;木里藏族自治县
19973;19970;盐源县
19974;19970;德昌县
19975;19970;会理县
19976;19970;会东县
19977;19970;宁南县
19978;19970;普格县
19979;19970;布拖县
19980;19970;金阳县
19981;19970;昭觉县
19982;19970;喜德县
19983;19970;冕宁县
19984;19970;越西县
19985;19970;甘洛县
19986;19970;美姑县
19987;19970;雷波县
19989;19988;巴中市
19990;19988;通江县
19991;19988;南江县
19992;19988;平昌县
19994;19993;眉山县
19995;19993;仁寿县
19996;19993;彭山县
19997;19993;洪雅县
19998;19993;丹棱县
19999;19993;青神县
20001;20000;资阳市
20002;20000;简阳市
20003;20000;安岳县
20004;20000;乐至县
20006;20005;其他区县
20007;20005;南明区
20008;20005;云岩区
20009;20005;花溪区
20010;20005;乌当区
20011;20005;白云区
20012;20005;开阳县
20013;20005;息烽县
20014;20005;修文县
20015;20005;清镇市
20017;20016;钟山区
20018;20016;盘县
20019;20016;六枝特区
20020;20016;水城县
20022;20021;其他区县
20023;20021;红花岗区
20024;20021;遵义县
20025;20021;桐梓县
20026;20021;绥阳县
20027;20021;正安县
20028;20021;道真仡佬族苗族自治县
20029;20021;务川仡佬族苗族自治县
20030;20021;凤冈县
20031;20021;湄潭县
20032;20021;余庆县
20033;20021;习水县
20034;20021;赤水市
20035;20021;仁怀市
20037;20036;铜仁市
20038;20036;江口县
20039;20036;玉屏侗族自治县
20040;20036;石阡县
20041;20036;思南县
20042;20036;印江土家族苗族自治县
20043;20036;德江县
20044;20036;沿河土家族自治县
20045;20036;松桃苗族自治县
20046;20036;万山区
20048;20047;兴义市
20049;20047;兴仁县
20050;20047;普安县
20051;20047;晴隆县
20052;20047;贞丰县
20053;20047;望谟县
20054;20047;册亨县
20055;20047;安龙县
20057;20056;毕节市
20058;20056;大方县
20059;20056;黔西县
20060;20056;金沙县
20061;20056;织金县
20062;20056;纳雍县
20063;20056;威宁彝族回族苗族自治县
20064;20056;赫章县
20066;20065;安顺市
20067;20065;平坝县
20068;20065;普定县
20069;20065;关岭布依族苗族自治县
20070;20065;镇宁布依族苗族自治县
20071;20065;紫云苗族布依族自治县
20073;20072;凯里市
20074;20072;黄平县
20075;20072;施秉县
20076;20072;三穗县
20077;20072;镇远县
20333;20328;波密县
20334;20328;察隅县
20335;20328;朗县
20337;20336;其他区县
20338;20336;新城区
20339;20336;碑林区
20340;20336;莲湖区
20341;20336;灞桥区
20342;20336;未央区
20343;20336;雁塔区
20344;20336;阎良区
20345;20336;临潼区
20346;20336;长安区
20347;20336;蓝田县
20348;20336;周至县
20349;20336;户县
20350;20336;高陵县
20352;20351;其他区县
20353;20351;城区
20354;20351;郊区
20355;20351;耀县
20356;20351;宜君县
20358;20357;其他区县
20359;20357;渭滨区
20360;20357;金台区
20361;20357;宝鸡县
20362;20357;凤翔县
20363;20357;岐山县
20364;20357;扶风县
20365;20357;眉县
20366;20357;陇县
20367;20357;千阳县
20368;20357;麟游县
20369;20357;凤县
20370;20357;太白县
20372;20371;其他区县
20373;20371;秦都区
20374;20371;杨陵区
20375;20371;渭城区
20376;20371;三原县
20377;20371;泾阳县
20378;20371;乾县
20379;20371;礼泉县
20380;20371;永寿县
20381;20371;彬县
20382;20371;长武县
20383;20371;旬邑县
20384;20371;淳化县
20385;20371;武功县
20386;20371;兴平市
20388;20387;其他区县
20389;20387;临渭区
20390;20387;华县
20391;20387;潼关县
20392;20387;大荔县
20393;20387;合阳县
20394;20387;澄城县
20395;20387;蒲城县
20396;20387;白水县
20397;20387;富平县
20398;20387;韩城市
20399;20387;华阴市
20401;20400;其他区县
20402;20400;宝塔区
20403;20400;延长县
20404;20400;延川县
20405;20400;子长县
20406;20400;安塞县
20407;20400;志丹县
20408;20400;吴起县
20409;20400;甘泉县
20410;20400;富县
20411;20400;洛川县
20412;20400;宜川县
20413;20400;黄龙县
20414;20400;黄陵县
20416;20415;其他区县
20417;20415;汉台区
20418;20415;南郑县
20419;20415;城固县
20420;20415;洋县
20421;20415;西乡县
20422;20415;勉县
20423;20415;宁强县
20424;20415;略阳县
20425;20415;镇巴县
20426;20415;留坝县
20427;20415;佛坪县
20429;20428;安康市
20430;20428;汉阴县
20431;20428;石泉县
20432;20428;宁陕县
20433;20428;紫阳县
20434;20428;岚皋县
20435;20428;平利县
20436;20428;镇坪县
20437;20428;旬阳县
20438;20428;白河县
20440;20439;商州区
20441;20439;洛南县
20442;20439;丹凤县
20443;20439;商南县
20444;20439;山阳县
20445;20439;镇安县
20446;20439;柞水县
20448;20447;榆林市
20449;20447;神木县
20450;20447;府谷县
20451;20447;横山县
20452;20447;靖边县
20453;20447;定边县
20454;20447;绥德县
20455;20447;米脂县
20456;20447;佳县
20457;20447;吴堡县
20458;20447;清涧县
20459;20447;子洲县
20461;20460;其他区县
20462;20460;城关区
20463;20460;七里河区
20464;20460;西固区
20465;20460;安宁区
20466;20460;红古区
20467;20460;永登县
20468;20460;皋兰县
20469;20460;榆中县
20471;20470;嘉峪关市
20473;20472;其他区县
20474;20472;金川区
20475;20472;永昌县
20477;20476;其他区县
20478;20476;白银区
20479;20476;平川区
20480;20476;靖远县
20481;20476;会宁县
20482;20476;景泰县
20484;20483;其他区县
20485;20483;秦州区
20486;20483;北道区
20487;20483;清水县
20488;20483;秦安县
20489;20483;甘谷县
20490;20483;武山县
20491;20483;张家川回族自治县
20493;20492;玉门市
20494;20492;酒泉市
20495;20492;敦煌市
20496;20492;金塔县
20497;20492;肃北蒙古族自治县
20498;20492;阿克塞哈萨克族自治县
20499;20492;安西县
20501;20500;张掖市
20502;20500;肃南裕固族自治县
20503;20500;民乐县
20504;20500;临泽县
20505;20500;高台县
20506;20500;山丹县
20508;20507;武威市
20509;20507;民勤县
20510;20507;古浪县
20511;20507;天祝藏族自治县
20513;20512;安定区
20514;20512;通渭县
20515;20512;陇西县
20516;20512;渭源县
20517;20512;临洮县
20518;20512;漳县
20519;20512;岷县
20521;20520;武都区
20522;20520;宕昌县
20523;20520;成县
20524;20520;康县
20525;20520;文县
20526;20520;西和县
20527;20520;礼县
20528;20520;两当县
20529;20520;徽县
20531;20530;平凉市
20532;20530;泾川县
20533;20530;灵台县
20534;20530;崇信县
20535;20530;华亭县
20536;20530;庄浪县
20537;20530;静宁县
20539;20538;西峰区
20540;20538;庆城县
20541;20538;环县
20542;20538;华池县
20543;20538;合水县
20544;20538;正宁县
20545;20538;宁县
20546;20538;镇原县
20548;20547;临夏市
20549;20547;临夏县
20550;20547;康乐县
20551;20547;永靖县
20552;20547;广河县
20553;20547;和政县
20554;20547;东乡族自治县
20555;20547;积石山保安族东乡族撒拉族自治县
20557;20556;合作市
20558;20556;临潭县
20559;20556;卓尼县
20560;20556;舟曲县
20561;20556;迭部县
20562;20556;玛曲县
20563;20556;碌曲县
20564;20556;夏河县
20566;20565;其他区县
20567;20565;城东区
20568;20565;城中区
20569;20565;城西区
20570;20565;城北区
20571;20565;大通回族土族自治县
20573;20572;平安县
20574;20572;民和回族土族自治县
20575;20572;乐都县
20576;20572;湟中县
20577;20572;湟源县
20578;20572;互助土族自治县
20579;20572;化隆回族自治县
20580;20572;循化撒拉族自治县
20582;20581;门源回族自治县
20583;20581;祁连县
20584;20581;海晏县
20585;20581;刚察县
20587;20586;同仁县
20588;20586;尖扎县
20589;20586;泽库县
20590;20586;河南蒙古族自治县
20592;20591;共和县
20593;20591;同德县
20594;20591;贵德县
20595;20591;兴海县
20596;20591;贵南县
20598;20597;玛沁县
20599;20597;班玛县
20600;20597;甘德县
20601;20597;达日县
20602;20597;久治县
20603;20597;玛多县
20605;20604;玉树市
20606;20604;杂多县
20607;20604;称多县
19261;19253;洪湖市
19262;19253;松滋市
19264;19263;其他区县
19265;19263;黄州区
19266;19263;团风县
19267;19263;红安县
19268;19263;罗田县
19269;19263;英山县
19270;19263;浠水县
19271;19263;蕲春县
19272;19263;黄梅县
19273;19263;麻城市
19274;19263;武穴市
19276;19275;其他区县
19277;19275;咸安区
19278;19275;嘉鱼县
19279;19275;通城县
19280;19275;崇阳县
19281;19275;通山县
19282;19275;赤壁市
19284;19283;恩施市
19285;19283;利川市
19286;19283;建始县
19287;19283;巴东县
19288;19283;宣恩县
19289;19283;咸丰县
19290;19283;来凤县
19291;19283;鹤峰县
19293;19292;随州市
19294;19292;仙桃市
19295;19292;潜江市
19296;19292;天门市
19297;19292;神农架林区
19299;19298;其他区县
19300;19298;芙蓉区
19301;19298;天心区
19302;19298;岳麓区
19303;19298;开福区
19304;19298;雨花区
19305;19298;长沙县
19306;19298;望城区
19307;19298;宁乡县
19308;19298;浏阳市
19310;19309;其他区县
19311;19309;荷塘区
19312;19309;芦淞区
19313;19309;石峰区
19314;19309;天元区
19315;19309;株洲县
19316;19309;攸县
19317;19309;茶陵县
19318;19309;炎陵县
19319;19309;醴陵市
19321;19320;其他区县
19322;19320;雨湖区
19323;19320;岳塘区
19324;19320;湘潭县
19325;19320;湘乡市
19326;19320;韶山市
19328;19327;其他区县
19329;19327;江东区
19330;19327;城南区
19331;19327;城北区
19332;19327;郊区
19333;19327;南岳区
19334;19327;衡阳县
19335;19327;衡南县
19336;19327;衡山县
19337;19327;衡东县
19338;19327;祁东县
19339;19327;耒阳市
19340;19327;常宁市
19342;19341;其他区县
19343;19341;双清区
19344;19341;大祥区
19345;19341;北塔区
19346;19341;邵东县
19347;19341;新邵县
19348;19341;邵阳县
19349;19341;隆回县
19350;19341;洞口县
19351;19341;绥宁县
19352;19341;新宁县
19353;19341;城步苗族自治县
19354;19341;武冈市
19356;19355;其他区县
19357;19355;岳阳楼区
19358;19355;云溪区
19359;19355;君山区
19360;19355;岳阳县
19361;19355;华容县
19362;19355;湘阴县
19363;19355;平江县
19364;19355;汨罗市
19365;19355;临湘市
19367;19366;其他区县
19368;19366;武陵区
19369;19366;鼎城区
19370;19366;安乡县
19371;19366;汉寿县
19372;19366;澧县
19373;19366;临澧县
19374;19366;桃源县
19375;19366;石门县
19376;19366;津市市
19378;19377;其他区县
19379;19377;永定区
19380;19377;武陵源区
19381;19377;慈利县
19382;19377;桑植县
19384;19383;其他区县
19385;19383;资阳区
19386;19383;赫山区
19387;19383;南县
19388;19383;桃江县
19389;19383;安化县
19390;19383;沅江市
19392;19391;其他区县
19393;19391;北湖区
19394;19391;桂阳县
19395;19391;宜章县
19396;19391;永兴县
19397;19391;嘉禾县
19398;19391;临武县
19399;19391;汝城县
19400;19391;桂东县
19401;19391;安仁县
19402;19391;资兴市
19404;19403;其他区县
19405;19403;芝山区
19406;19403;冷水滩区
19407;19403;祁阳县
19408;19403;东安县
19409;19403;双牌县
19410;19403;道县
19411;19403;江永县
19412;19403;宁远县
19413;19403;蓝山县
19414;19403;新田县
19415;19403;江华瑶族自治县
19417;19416;其他区县
19418;19416;鹤城区
19419;19416;中方县
19420;19416;沅陵县
19421;19416;辰溪县
19422;19416;溆浦县
19423;19416;会同县
19424;19416;麻阳苗族自治县
19425;19416;新晃侗族自治县
19426;19416;芷江侗族自治县
19427;19416;靖州苗族侗族自治县
19428;19416;通道侗族自治县
19429;19416;洪江市
19431;19430;娄底市
19432;19430;冷水江市
19433;19430;涟源市
19434;19430;双峰县
19435;19430;新化县
19437;19436;吉首市
19438;19436;泸溪县
19439;19436;凤凰县
19440;19436;花垣县
19441;19436;保靖县
19442;19436;古丈县
19443;19436;永顺县
19444;19436;龙山县
19446;19445;其他区县
19447;19445;东山区
19448;19445;荔湾区
19449;19445;越秀区
19450;19445;海珠区
19451;19445;天河区
19452;19445;芳村区
19453;19445;白云区
19454;19445;黄埔区
19455;19445;番禺区
19456;19445;花都区
19457;19445;增城市
19458;19445;从化市
19460;19459;其他区县
19461;19459;北江区
19462;19459;武江区
19463;19459;浈江区
19464;19459;曲江区
19465;19459;始兴县
19466;19459;仁化县
19467;19459;翁源县
19468;19459;乳源瑶族自治县
19469;19459;新丰县
19470;19459;乐昌市
19471;19459;南雄市
19473;19472;其他区县
19474;19472;罗湖区
19475;19472;福田区
19476;19472;南山区
19477;19472;宝安区
19478;19472;龙岗区
19479;19472;盐田区
19481;19480;其他区县
19482;19480;香洲区
19483;19480;斗门区
19484;19480;金湾区
19486;19485;其他区县
19487;19485;龙湖区
19488;19485;金平区
19489;19485;濠江区
19490;19485;潮阳区
19491;19485;潮南区
19492;19485;澄海区
19493;19485;南澳县
19495;19494;其他区县
19496;19494;禅城区
19497;19494;南海区
19498;19494;顺德区
19499;19494;三水区
19500;19494;高明区
19502;19501;其他区县
19503;19501;蓬江区
19504;19501;江海区
19505;19501;新会区
19506;19501;台山市
19507;19501;开平市
19508;19501;鹤山市
19509;19501;恩平市
19511;19510;其他区县
19512;19510;赤坎区
19513;19510;霞山区
19514;19510;坡头区
19515;19510;麻章区
19516;19510;遂溪县
19517;19510;徐闻县
19518;19510;廉江市
19519;19510;雷州市
19520;19510;吴川市
19522;19521;其他区县
19523;19521;茂南区
19524;19521;茂港区
19525;19521;电白县
19526;19521;高州市
19527;19521;化州市
19528;19521;信宜市
19530;19529;其他区县
19531;19529;端州区
19532;19529;鼎湖区
19533;19529;广宁县
19534;19529;怀集县
20078;20072;岑巩县
20079;20072;天柱县
20080;20072;锦屏县
20081;20072;剑河县
20082;20072;台江县
20083;20072;黎平县
20084;20072;榕江县
20085;20072;从江县
20086;20072;雷山县
20087;20072;麻江县
20088;20072;丹寨县
20090;20089;都匀市
20091;20089;福泉市
20092;20089;荔波县
20093;20089;贵定县
20094;20089;瓮安县
20095;20089;独山县
20096;20089;平塘县
20097;20089;罗甸县
20098;20089;长顺县
20099;20089;龙里县
20100;20089;惠水县
20101;20089;三都水族自治县
20103;20102;其他区县
20104;20102;五华区
20105;20102;盘龙区
20106;20102;官渡区
20107;20102;西山区
20108;20102;东川区
20109;20102;呈贡区
20110;20102;晋宁县
20111;20102;富民县
20112;20102;宜良县
20113;20102;石林彝族自治县
20114;20102;嵩明县
20115;20102;禄劝彝族苗族自治县
20116;20102;寻甸回族彝族自治县
20117;20102;安宁市
20119;20118;其他区县
20120;20118;麒麟区
20121;20118;马龙县
20122;20118;陆良县
20123;20118;师宗县
20124;20118;罗平县
20125;20118;富源县
20126;20118;会泽县
20127;20118;沾益县
20128;20118;宣威市
20130;20129;其他区县
20131;20129;红塔区
20132;20129;江川县
20133;20129;澄江县
20134;20129;通海县
20135;20129;华宁县
20136;20129;易门县
20137;20129;峨山彝族自治县
20138;20129;新平彝族傣族自治县
20139;20129;元江哈尼族彝族傣族自治县
20141;20140;昭通市
20142;20140;鲁甸县
20143;20140;巧家县
20144;20140;盐津县
20145;20140;大关县
20146;20140;永善县
20147;20140;绥江县
20148;20140;镇雄县
20149;20140;彝良县
20150;20140;威信县
20151;20140;水富县
20153;20152;楚雄市
20154;20152;双柏县
20155;20152;牟定县
20156;20152;南华县
20157;20152;姚安县
20158;20152;大姚县
20159;20152;永仁县
20160;20152;元谋县
20161;20152;武定县
